,avg_shortest_path_len_m3,avg_clus_coef_m3,net_diameter_m3,susceptibility_3m,corrlength_3m,percolation_3m,avg_degree_3m,n_nodes_3m,n_edges_3m,fractal_dimension_3m,error_ratio_3m,time_window
0,1.9904761904761905,0.8888888888888888,4,4.51045421773612,14,0.010814708002883922,2.5508291276135546,1387,1769,,,2005-12
1,5.063134978229318,0.7531584767433822,13,5.137618296529968,20,0.02089905362776025,2.6537854889589907,2536,3365,0.9832986072489597,1.9168115971650301,2006-03
2,5.187731359069275,0.5413324366635063,12,7.372417493962972,58,0.01663536356318755,2.788301583042662,3727,5196,1.195474269107835,0.4028137419813509,2006-06
3,7.674265925979366,0.5296138413535201,17,9.254799666110184,61,0.03484974958263773,2.9369782971619367,4792,7037,1.5723399159750615,0.08756644233705811,2006-09
4,13.840948266689367,0.5758961478929983,41,6.649409312022237,50,0.11917998610145934,3.0152883947185547,5756,8678,1.5181007777869084,16.255694415675915,2006-12
5,15.024249566172925,0.5544473267951628,45,6.315742530102572,45,0.16337148803329865,3.104206927307864,6727,10441,1.6718429893134026,10.764300426215684,2007-03
6,13.946811807622762,0.5588871136885176,41,7.038221528861156,60,0.18512740509620385,3.152886115444618,7692,12126,1.7884800807035173,10.533581567696809,2007-06
7,14.253120111416788,0.5440222143528894,43,5.930243391172702,40,0.23523931524397346,3.1992546873180387,8587,13736,1.949678651694903,3.4907128895060486,2007-09
8,12.799802265764757,0.5386973766741148,37,6.0827747632726865,59,0.2631130971379934,3.2637514629215874,9399,15338,2.1045892577704053,1.231853639846816,2007-12
9,11.919606561159933,0.5410144019754171,36,6.066601466992665,54,0.29926650366748164,3.3330073349633254,10225,17040,2.16470277552992,0.7689057777151765,2008-03
10,11.599081554695584,0.5453757942121497,33,5.095781278290782,50,0.3320659062103929,3.4131812420785805,11046,18851,2.302253647410535,0.44771549295289115,2008-06
11,11.4267562462512,0.5503705799820865,30,4.7695953952937185,50,0.3660064330455392,3.4797697646859658,11814,20555,2.3928831041459704,0.6938830878537986,2008-09
12,11.139323572754984,0.5566643138523817,30,4.6936729009152405,58,0.3867091126144051,3.528690807799443,12565,22169,2.4477200785236493,0.40621204598489363,2008-12
13,11.140822072163957,0.5590960200704698,33,4.312936931519206,41,0.4077275802450575,3.54927459971435,13303,23608,2.4785348966097978,0.5455817689122079,2009-03
14,10.719396360179564,0.568946654331364,32,4.108182980537007,45,0.43805938343514705,3.6266515129990053,14078,25528,2.4853726159723846,0.6232023136634474,2009-06
15,10.37569163887952,0.5703855859495294,30,4.265911542610572,49,0.45320927723840343,3.681364617044229,14832,27301,2.573931917665785,0.6914354201167754,2009-09
16,10.340831087183892,0.5729493823769614,32,3.699317362184441,43,0.4834492529623905,3.7417568263781558,15528,29051,2.559806218390945,0.5923486644305109,2009-12
