,avg_shortest_path_len_m3,avg_clus_coef_m3,net_diameter_m3,susceptibility_3m,corrlength_3m,percolation_3m,avg_degree_3m,n_nodes_3m,n_edges_3m,fractal_dimension_3m,error_ratio_3m,time_window
0,2.9869281045751634,0.5767195767195769,7,4.3864013266998345,16,0.014925373134328358,2.4477611940298507,1206,1476,0.9241833528564695,0.2824969515456845,2006-12
1,4.053185271770894,0.682219287304033,10,6.691140278917146,51,0.02420016406890894,2.7284659557013944,2438,3326,1.2959271253012785,1.9060646231175218,2007-03
2,5.022300469483568,0.5416319020485686,12,7.207436399217221,54,0.020128599384959464,2.662007268660889,3577,4761,1.4249894456507366,2.253877698045705,2007-06
3,6.484771123639329,0.6263668821357375,17,6.913622690159004,40,0.05113880532874946,2.7683712935109583,4654,6442,1.6105168519045314,7.082524176886646,2007-09
4,7.406739061002875,0.5772011955005936,20,8.681930257132791,62,0.07115181401902078,2.901021486438887,5678,8236,1.733735071512157,1.4756625753102819,2007-12
5,12.414196372732958,0.5628826094684716,35,8.085688514732412,60,0.1232711966325917,2.987973541791942,6652,9938,1.654334921015347,2.8439350029069326,2008-03
6,12.136350145123144,0.5771600464145957,37,9.95756142425437,130,0.14873209827880698,3.087373538299829,7611,11749,1.761945609596711,3.2419641838497935,2008-06
7,12.233280697244561,0.5683616056183753,37,13.794530236944478,209,0.18460450312389484,3.1569020393728633,8483,13390,1.8794427725612612,1.8127979468517224,2008-09
8,15.05689008157124,0.5593928688971209,50,7.97034578738893,126,0.2520072797345038,3.212504014559469,9341,15004,1.829864132042588,4.957361102343946,2008-12
9,15.064456302879922,0.554610957106121,50,5.662235352043328,94,0.3026095519448547,3.2610536681437714,10155,16558,1.9596453119855657,3.30134592873322,2009-03
10,13.698236956896746,0.5554430558948413,47,5.181429610767551,99,0.3469443433975991,3.341033102946526,10996,18369,2.070811840309186,2.5062789811767177,2009-06
11,13.323865003134255,0.5587646992802899,44,4.5636455781738325,44,0.3701326125517358,3.402652251034716,11839,20142,2.1676492664896143,2.562607377258904,2009-09
12,12.547280021680166,0.5601443205979193,45,3.966931535436231,36,0.40621237659523235,3.386788666827193,12459,21098,2.186456432312441,3.4491500291963377,2009-12
