,avg_shortest_path_len_m3,avg_clus_coef_m3,net_diameter_m3,susceptibility_3m,corrlength_3m,percolation_3m,avg_degree_3m,n_nodes_3m,n_edges_3m,fractal_dimension_3m,error_ratio_3m,time_window
0,2.8123123123123124,0.5779994779994782,7,6.724986331328594,33,0.020229633679606344,2.882449425915801,1829,2636,1.0877042246412814,0.13935756899790228,1989-12
1,10.173076749333696,0.5718279256782185,26,7.027147971360381,54,0.14051312649164677,3.2118138424821003,3352,5383,1.5662916917147207,2.012011274809304,1990-03
2,10.398533791292728,0.5766054202144353,28,6.724979983987191,80,0.21857485988791034,3.4987990392313852,4996,8740,1.9265039124545829,1.2349954632669595,1990-06
3,10.20065110653538,0.5630295940713818,30,7.220438652256834,106,0.29863318499682134,3.649713922441195,6292,11482,2.1075622348157665,0.4078399389574937,1990-09
4,10.49614022011694,0.5676082428060492,32,6.452186705898088,122,0.3833088136953324,3.811956667112478,7477,14251,2.251519056262638,0.5057617815040358,1990-12
5,10.267126045028279,0.5553115202375369,41,3.776751702643426,59,0.48147293085536186,4.025857093385663,8663,17438,2.1846040465674137,3.3747175949271044,1991-03
6,9.449689866407894,0.5610063685859785,30,2.9956490944045333,27,0.5315187696043712,4.199129818880906,9883,20750,2.461248615324676,0.4000115754846507,1991-06
7,9.144436142915477,0.5641143001344011,27,2.6618843096043134,48,0.5726034908160468,4.320752992780773,10943,23641,2.6238060567385966,0.2165928781979936,1991-09
8,9.053606273867095,0.5589246333166538,27,2.3149895615866387,28,0.604509394572025,4.3998329853862215,11975,26344,2.655880879084083,0.19954983089786912,1991-12
9,8.533621292609613,0.5600294129117115,27,2.113010810396381,24,0.6295330828797056,4.5690408648317105,13043,29797,2.7372761462406396,0.25158752831685155,1992-03
10,8.272487368977801,0.5639192544341184,28,2.064194210489065,31,0.6546818600042466,4.724892065963621,14129,33379,2.794489472155755,0.27026956052705986,1992-06
11,8.053234356517963,0.5729632626381634,28,1.8242340926944225,32,0.6761586802827966,4.855852317360566,15276,37089,2.8405931038902072,0.34173638571293485,1992-09
12,7.811359948966164,0.5756066220894849,25,1.874037874160049,48,0.6912645082467929,5.009040928527795,16370,40999,2.9257246494779885,0.18408320298768224,1992-12
13,7.663139216967437,0.5798409179802474,25,1.7044219438247241,32,0.7088839311252216,5.158171729306104,17481,45085,2.9755785324813466,0.1993490119096429,1993-03
14,7.504493243735385,0.5833048384747354,23,1.4549927795903084,24,0.730865914317805,5.253463122426058,18697,49112,3.1595846845822657,0.09981681475227927,1993-06
15,7.352588732164726,0.5837062138120609,22,1.2920879231426994,22,0.7495095820129772,5.381318847140486,19881,53493,3.207296697091319,0.12296641725140771,1993-09
16,7.218799043603914,0.588217642243564,21,1.1876933326988055,22,0.7621948317708086,5.491362489887213,21013,57695,3.29734587971407,0.05030580297856527,1993-12
17,7.155849202589787,0.5905889842023658,23,1.101350126857557,18,0.7718829285973179,5.582729249728162,22072,61611,3.2321766406009784,0.3163173360508126,1994-03
18,7.0221514747941445,0.5943750059130634,24,1.0495173786954073,18,0.7828420551443536,5.701770332857205,23103,65864,3.25418123792973,0.34754880330326376,1994-06
19,6.911682029673615,0.5987250160485694,22,0.9989703459637561,19,0.7928747940691927,5.828747940691928,24280,70761,3.3173506267444304,0.20058046667574522,1994-09
20,6.80173728699992,0.6038150634640512,21,0.9440817931576878,19,0.8049547778214707,5.9842705465985055,25430,76090,3.384723106635671,0.09868424399041201,1994-12
21,6.688420931444871,0.6041668608297229,19,0.9254863296803306,19,0.8106253081035987,6.111182738614387,26371,80579,3.412664010429639,0.036197394171576365,1995-03
22,6.604440758878915,0.6060734741425992,19,0.9077544485280737,20,0.8166733379425785,6.22888541173902,27481,85588,3.42057654646265,0.0426472992679415,1995-06
23,6.530841973173483,0.6077424344320139,19,0.8433459808881393,20,0.8275365373805509,6.351320966835301,28464,90392,3.4921867215188587,0.04088542708823832,1995-09
24,6.459127731301464,0.6086184242243959,20,0.811977431853715,20,0.8323703351233771,6.456461151519271,29422,94981,3.470354613735819,0.13174303733670645,1995-12
25,6.393054985738989,0.6104112518961908,20,0.8189238110909988,30,0.8355438538752674,6.5557347375349675,30385,99598,3.492609772356764,0.16941885614217822,1996-03
26,6.333882501692588,0.6123158088919725,20,0.7463724208310746,21,0.8441815224670728,6.686736613834231,31357,104838,3.496467432806678,0.18013501642119073,1996-06
27,6.265804861295512,0.6130320355164353,21,0.7074811044269628,22,0.850778960357859,6.805429585068641,32415,110299,3.5220573045266765,0.20248221550924633,1996-09
28,6.200826285427589,0.6139567160392668,21,0.6895438512584444,22,0.8557422131882585,6.931368446224667,33454,115941,3.5589453256898897,0.22923005126350593,1996-12
29,6.169620690900156,0.615712712052484,21,0.6540498307144718,22,0.8601730474288856,7.01044650866684,34557,121130,3.564013818915329,0.23265200761252922,1997-03
