,avg_shortest_path_len_m3,avg_clus_coef_m3,net_diameter_m3,susceptibility_3m,corrlength_3m,percolation_3m,avg_degree_3m,n_nodes_3m,n_edges_3m,fractal_dimension_3m,error_ratio_3m,time_window
0,7.449833275269994,0.5404303887728427,20,11.24126984126984,123,0.08196248196248196,3.69004329004329,3465,6393,1.549964124218715,0.7388679403659767,2002-06
1,11.274879425364889,0.5607473257656872,33,8.494697442295696,80,0.28415470991890207,3.9678727386150965,6412,12721,1.9936424906169257,0.991631387111655,2002-09
2,11.740370558790426,0.5589665918802803,38,6.885215493726133,126,0.42509547190398256,4.172613202400436,9165,19121,2.14820291811411,0.5972393879126883,2002-12
3,10.586204869617333,0.5600872334131056,31,3.5805938494167555,43,0.5362318840579711,4.403322728879463,11316,24914,2.4599690054208874,0.11178613056698121,2003-03
4,9.91451160874032,0.5600668782775154,32,3.017470565894417,40,0.600835548803646,4.587162932016711,13165,30195,2.596707681843006,0.2562183225047995,2003-06
5,9.259823404597801,0.5675093629224108,39,2.2221491083766534,35,0.6662499177469238,4.868329275514904,15197,36992,2.5261753050188207,3.503312389238013,2003-09
6,8.52487000077224,0.5670717357179391,26,2.120574895446781,37,0.6956470518937385,5.085115155799023,16977,43165,2.884269140799695,0.08020950226851785,2003-12
7,8.093923255903537,0.5664373448707547,26,1.6772416006847843,39,0.737909265996148,5.31200513588701,18692,49646,3.001125750710131,0.163760568714754,2004-03
8,7.84284781949617,0.5671362383896625,27,1.5208939760224973,39,0.7602743105234595,5.505945039222458,20269,55800,3.0218228230091175,0.6075768087955946,2004-06
9,7.622629983328044,0.5653870571939569,26,1.3406537519071615,39,0.7819131721300107,5.669332840168293,21629,61311,3.102026972809308,0.7884650883478704,2004-09
10,7.346935244080017,0.5672813599905756,23,1.192651566757493,39,0.8047939373297003,5.9057391008174385,23488,69357,3.268082875352085,0.3373346324876551,2004-12
11,7.162172213038775,0.5720015851460815,22,1.0214543007560466,37,0.824209317974904,6.12825080156751,25263,77409,3.3038348214562623,0.10728133764048926,2005-03
12,7.006218229923949,0.5751554814635113,22,0.8905224468364401,32,0.8375276600532573,6.308442410831489,26663,84101,3.3197621348167807,0.23335829076543496,2005-06
13,6.783152836642882,0.5756413813657579,22,0.7991461890878799,25,0.8501665972511454,6.574066361238373,28812,94706,3.3852695824498418,0.19121045339450315,2005-09
14,6.6609455492774154,0.5776516599527508,21,0.7520620257340811,33,0.8598812273177169,6.730913889805345,30310,102007,3.4761078753618992,0.19339915749600642,2005-12
15,6.542371672050794,0.5806355655159369,21,0.7055756243128631,38,0.8685095021203079,6.9215014920684785,31835,110173,3.4877179957379028,0.2530863618395536,2006-03
16,6.439261311817552,0.5846309959233584,19,0.5771588245898684,26,0.8804458866654649,7.096568715822366,33282,118094,3.5730733543027933,0.043416744398043765,2006-06
17,6.338989045394497,0.5869108466684467,19,0.5666444566760334,26,0.8842956053188099,7.239723051073322,34519,124954,3.589447086591372,0.06027121941363939,2006-09
18,6.246797407071408,0.5883026765867505,19,0.5313274829363421,19,0.8904025630310628,7.392895946510656,35895,132684,3.644284547601327,0.0703517147021361,2006-12
19,6.171085299085417,0.5905098413208877,19,0.5383932176019378,19,0.8920199165657381,7.513766653209528,37155,139587,3.6704541154526464,0.0944627879972977,2007-03
20,6.093665880971988,0.5922996495614165,19,0.4966935693829733,19,0.8973704764384275,7.660869565217391,38410,147127,3.683067325457266,0.11888040427475052,2007-06
21,6.003152343342114,0.5931645079647218,19,0.49817724701445637,20,0.8996605908233816,7.822853551225644,39775,155577,3.687224801362709,0.14464739105622607,2007-09
22,5.947031630569444,0.5947561646406588,20,0.48315730419298986,20,0.9027733736614875,7.960436129472888,40997,163177,3.669218829533619,0.3746818713148143,2007-12
23,5.870270252990642,0.5965936898740426,18,0.4635435095416696,20,0.9066119406505792,8.115726652985163,42393,172025,3.7506746931802595,0.19589003715713,2008-03
24,5.808549934207918,0.5974214538134844,19,0.46353486026090757,28,0.9086136139578604,8.252928903867758,43617,179984,3.7260307389424456,0.23340303958386785,2008-06
25,5.747077693756492,0.5986370349421581,18,0.43362831858407075,20,0.9119960668633235,8.406588003933138,44748,188089,3.8126623249288816,0.07760390753265176,2008-09
26,5.692674370987385,0.6001779557699448,18,0.42387127761767535,20,0.9144834512269671,8.530608680464589,45804,195368,3.7982578795184336,0.11461152934620056,2008-12
27,5.651326798433684,0.6018617211286267,18,0.4106320368474922,20,0.9166026953258274,8.653062094848174,46896,202897,3.7795047806487534,0.275772088724142,2009-03
28,5.611531576414117,0.603518480523109,18,0.38739637224957924,20,0.9197780963660164,8.787093020839826,48129,211457,3.7441298028870493,0.3079101466607741,2009-06
29,5.562222933359169,0.6051738069157244,18,0.3756093597660059,20,0.9219207019824505,8.907539811504712,49232,219268,3.772885255823559,0.3379395065521681,2009-09
