,avg_shortest_path_len_m3,avg_clus_coef_m3,net_diameter_m3,susceptibility_3m,corrlength_3m,percolation_3m,avg_degree_3m,n_nodes_3m,n_edges_3m,fractal_dimension_3m,error_ratio_3m,time_window
0,2.8202981229297017,0.557135993208759,6,3.8136439267886857,32,0.34775374376039936,15.594009983361065,601,4686,,,1992-06
1,2.976511723570547,0.5573880549143687,9,4.012513034410844,32,0.23044838373305526,10.523461939520333,959,5046,1.1323091910220089,1.525728593358505,1992-09
2,3.3007784317448263,0.5528235947945311,12,5.525461254612546,32,0.16974169741697417,8.881180811808118,1355,6017,1.1503062114082057,4.964002056942445,1992-12
3,3.5202725494164473,0.5595721618641991,12,6.441483198146003,32,0.1413673232908459,7.987253765932793,1726,6893,1.344190404733422,0.9246355114843419,1993-03
4,4.198430400660884,0.5265578001811287,17,8.368723098995696,64,0.1291248206599713,7.206121472979436,2091,7534,1.2460305897480044,2.4535343082878973,1993-06
5,4.341835399989536,0.5229667238970866,20,10.61886949293433,73,0.11512884455527847,6.898586866167913,2406,8299,1.1447149642017014,1.836943596369247,1993-09
6,10.835011404366243,0.539145788131088,29,12.162337662337663,101,0.17893217893217894,8.028138528138529,2772,11127,1.3251341113153559,8.627681412402517,1993-12
7,9.7680688207004,0.5037025479937322,28,12.10257266956231,101,0.2225192114934848,7.695957233544938,2993,11517,1.6646980258728616,1.7595006033053107,1994-03
8,12.707180871478648,0.46414849219771104,37,11.86472550803761,105,0.29390354868061874,7.559599636032757,3297,12462,1.7291842859214333,1.6833655978291289,1994-06
9,11.092703478350414,0.5367253722493472,31,5.41890767951206,77,0.4144718602716939,8.102023842528418,3607,14612,1.907489079348853,0.8908089499708056,1994-09
10,11.53551115100062,0.5231759958776775,36,4.011867905056759,38,0.44943240454076366,7.871001031991744,3876,15254,1.8495574298442778,1.3900337922452426,1994-12
11,10.711176883797714,0.5479290987688514,34,3.8101115594588184,38,0.48587704723474956,15.435081889389984,4213,32514,1.9947897980344798,1.8774412027635698,1995-03
12,10.529951825720886,0.538066020935797,34,3.7555555555555555,38,0.5023569023569023,14.791470258136926,4455,32948,2.0539423359238356,2.269364304960361,1995-06
13,10.338359141669127,0.5468349699499276,33,3.5968828980623426,38,0.5244313395113732,14.759898904802021,4748,35040,2.1099900681587207,1.2580034446610762,1995-09
14,10.061410181777802,0.5379242884506678,31,3.466707144302773,38,0.5351143493219996,14.310463468933415,4941,35354,2.2085877248076065,0.8951430254891884,1995-12
15,9.738772114431994,0.5344447617687789,30,3.4088451139436082,40,0.5505986867516416,16.292390884511395,5178,42181,2.271505307686643,0.6255777024616416,1996-03
16,9.512661929997748,0.5299697690991885,27,3.426175115207373,45,0.56036866359447,17.10672811059908,5425,46402,2.343445256397459,0.3670401245570312,1996-06
17,9.479561384098174,0.5239200618031644,27,3.206048814998232,50,0.5933852140077821,16.780332507958967,5654,47438,2.35436745006896,0.20218535808708638,1996-09
18,9.044413329774398,0.524060445604634,27,3.2,52,0.6057529610829103,16.482571912013537,5910,48706,2.437894516687869,0.27971678342291534,1996-12
19,8.792440547362828,0.5266137977654859,26,3.0670999187652317,57,0.6272948822095857,18.943948009748173,6155,58300,2.5121591522246627,0.2698725873936621,1997-03
20,8.6593930959267,0.5243490781618595,27,2.9166666666666665,60,0.6530644152595372,18.469668542839276,6396,59066,2.471090596973587,0.7554129613706319,1997-06
21,8.572879417820133,0.5232669625450237,26,2.249505853732705,38,0.6738634635852212,18.11403375399118,6577,59568,2.4977671655676694,0.8301044771539734,1997-09
22,8.376316760621943,0.5288256640188345,25,2.710100568430258,57,0.6808045474420639,18.55472963124909,6861,63652,2.5306909059491947,0.9716037001369263,1997-12
23,8.292258070936862,0.5361985933369156,25,2.6071328278573436,57,0.6953103060937939,19.13732097725358,7122,68148,2.6220820068277395,0.16869419073962105,1998-03
24,8.065310029321447,0.5481172885092556,27,2.2591260325073277,58,0.7184918731681321,19.80122568611777,7506,74314,2.6042244697747443,0.6735392716599397,1998-06
25,6.750004326927249,0.6031771035885801,25,1.970060591659736,58,0.7545443744802186,57.774979208744206,8417,243146,2.7053852426849083,0.41646056361461087,1998-09
26,6.551335211350614,0.6107080740179318,23,1.818718764198092,58,0.7694229895502045,57.460699681962744,8804,252942,2.7581424622297517,0.43504744031676906,1998-12
27,6.443279291956961,0.6083988363315144,21,1.8284351779971169,58,0.7714317400465787,56.91272041699013,9017,256591,2.8831227220909383,0.3958309284614078,1999-03
28,6.442613409325749,0.6089900018768833,20,1.6999564365062074,58,0.7822914397734698,56.338706164234374,9182,258651,2.885402355799402,0.4307117154463973,1999-06
29,6.407690975358282,0.6062627480876098,20,1.7020320855614977,58,0.7845989304812834,55.44577540106952,9350,259209,2.9102342577973364,0.4573948082033142,1999-09
