,avg_shortest_path_len_m3,avg_clus_coef_m3,net_diameter_m3,susceptibility_3m,corrlength_3m,percolation_3m,avg_degree_3m,n_nodes_3m,n_edges_3m,fractal_dimension_3m,error_ratio_3m,time_window
0,2.8405797101449277,0.48468915343915336,6,4.361403508771929,13,0.028070175438596492,2.4304093567251464,855,1039,,,1991-12
1,4.56984126984127,0.487852733686067,10,5.324806662700772,31,0.021415823914336704,2.5068411659726353,1681,2107,1.0885829202108732,2.999370266899495,1992-03
2,4.922152560083594,0.6017463003425569,10,6.609717868338558,63,0.034482758620689655,2.717868338557994,2552,3468,1.3488145951147528,0.7253843994347244,1992-06
3,5.959096774193548,0.5846868268985914,15,8.635294117647058,91,0.0397456279809221,2.7726550079491257,3145,4360,1.4036992398598445,0.29798472449204305,1992-09
4,6.986454511162169,0.6321244892132493,17,10.64540431943747,112,0.06077348066298342,3.035158211953792,3982,6043,1.5287694376678775,0.8616665240921237,1992-12
5,8.236533743932355,0.5832659305462904,24,13.495312142693802,158,0.08964097873313515,3.1022181568717127,4373,6783,1.6624526835877198,1.1933674320094163,1993-03
6,7.880296593186372,0.5869386484264002,24,24.05309364548495,279,0.10451505016722408,3.1797658862876252,4784,7606,1.6934972146658078,1.0429691611234386,1993-06
7,8.274461447036101,0.5939196405961721,24,41.20606531881804,425,0.12363919129082426,3.26049766718507,5144,8386,1.6962827807550735,6.808671818784133,1993-09
8,13.505173127988526,0.5615229522360385,34,5.63880213117766,80,0.23755282013595444,3.323167370935146,5443,9044,1.8708635760765202,2.5476709401165545,1993-12
9,12.562211438953154,0.5676846859795069,37,5.663121185701831,80,0.25719267654751526,3.367044463818657,5735,9655,1.8199674943717827,7.171936849048939,1994-03
10,11.364779955349624,0.5685868003882018,33,5.973900196979644,80,0.27429415627051873,3.485226526592252,6092,10616,1.9669516177348139,2.320598238588921,1994-06
11,10.483683677362487,0.5672689150291573,28,5.766003729024239,80,0.30298321939092604,3.5705407085146055,6436,11490,2.1278481417596664,1.0930735843772743,1994-09
12,10.380823249621,0.5662745881903481,28,5.683707025411062,80,0.31748878923766816,3.5931240657698056,6690,12019,2.133038538445596,1.7852381073131038,1994-12
13,10.005269192170998,0.5660335376964912,27,5.528091493924232,80,0.33909935668334523,3.6829163688348823,6995,12881,2.2099432833020587,0.6221870000663093,1995-03
14,9.875052985409022,0.5807805672379306,27,5.768842851301622,80,0.35913861251192586,3.8290854572713644,7337,14047,2.22774991674319,0.40634392744177805,1995-06
15,9.177167650562145,0.5874153811851983,25,5.735017011253598,80,0.37097618424496204,3.8872023030620255,7642,14853,2.3560796339175054,0.7711228617797752,1995-09
16,9.00170695458961,0.589748030410683,24,5.593468039140932,80,0.39293429914855765,3.96263820053374,7869,15591,2.423185200429673,0.2661130949616771,1995-12
17,8.799988420913085,0.5891567470591073,24,5.844979520913491,80,0.40883703611766165,3.9875884324190145,8057,16064,2.546356553264469,0.17239238952506258,1996-03
18,8.698063095325711,0.5891121786242479,22,4.765094226383387,80,0.4389629096146921,4.128195894850558,8331,17196,2.5563092054633265,0.6033246907913569,1996-06
19,8.761867326334105,0.5986055233440494,34,4.603885528152629,80,0.45660772452303394,4.217775709632387,8596,18128,2.37384546253202,2.2637105873984367,1996-09
20,8.812576194621728,0.6089008176055549,34,3.7330452127659575,80,0.49124556737588654,4.565381205673759,9024,20599,2.411503936897922,2.373780739180851,1996-12
21,8.609816805538351,0.6089696575204337,33,3.718219660582773,80,0.5011207172590458,4.653004589604013,9369,21797,2.1863597580255147,16.619651709567368,1997-03
22,8.417287971039947,0.6119487818275368,33,3.7004950495049505,80,0.5115511551155115,4.68976897689769,9696,22736,2.3792272418913116,5.939953813833575,1997-06
23,8.388601983475471,0.6140365633501853,33,3.4306657294909133,80,0.5324831810422733,4.723968269906617,9959,23523,2.4892389579724266,2.38079437450021,1997-09
24,8.206599964401331,0.6147741392495583,36,3.390902006623807,80,0.5393532047535554,4.783362556010131,10266,24553,2.4051770119442937,5.2131400708510425,1997-12
25,8.143256528010443,0.617261239960679,36,3.23815864561537,80,0.5541183184325661,4.8377401559825,10514,25432,2.4081065030861164,4.407768195192971,1998-03
26,7.911978718488379,0.6225988085205415,36,3.1359911610348954,80,0.5676272903047601,4.9662093729859125,10861,26969,2.265554119886909,19.231512520869842,1998-06
27,7.786050829793881,0.6217194136269412,27,3.0152493720846785,80,0.5809113742375314,5.0003588087549335,11148,27872,2.6358826189227655,1.2739627645878802,1998-09
28,7.700857716717188,0.6223370817179026,26,3.0043729228616414,80,0.5891201679202379,5.07923736225293,11434,29038,2.6593052241336936,0.3787887834992633,1998-12
29,7.606723253235175,0.6230719039154371,26,2.9694617418749467,80,0.5959225454235264,5.137251556768745,11723,30112,2.672227010171395,1.478583796574267,1999-03
